name,id,category,is_main,share,bfs_id
Aarau,0,Allgemeine Verwaltung,TRUE,0.15146245730777894,4001
Aarau,01,Legislative und Exekutive,FALSE,0.014869719330322124,4001
Aarau,02,Allgemeine Dienste,FALSE,0.1365927379774568,4001
Aarau,03,Beziehungen zum Ausland,FALSE,0,4001
Aarau,08,F&E in allgemeine Verwaltung,FALSE,0,4001
Aarau,1,"Öffentliche Ordnung und Sicherheit, Verteidigung",TRUE,0.04029972032794794,4001
Aarau,11,Öffentliche Sicherheit,FALSE,0.020188649637461302,4001
Aarau,12,Rechtssprechung,FALSE,0,4001
Aarau,13,Strafvollzug,FALSE,0,4001
Aarau,14,Allgemeines Rechtswesen,FALSE,0.011272583687227153,4001
Aarau,15,Feuerwehr,FALSE,0.00454369273897433,4001
Aarau,16,Verteidigung,FALSE,0.00429479426428515,4001
Aarau,18,"F&E in Öffentliche Ordnung und Sicherheit, Verteidigung",FALSE,0,4001
Aarau,2,Bildung,TRUE,0.21661932354442953,4001
Aarau,21,Obligatorische Schule,FALSE,0.1879260970879907,4001
Aarau,22,Sonderschulen,FALSE,0.002222360342727123,4001
Aarau,23,Berufliche Grundbildung,FALSE,0.012647456370009339,4001
Aarau,25,Allgemeinbildende Schulen,FALSE,0.00522739385758801,4001
Aarau,26,Höhere Berufsbildung,FALSE,0,4001
Aarau,27,Hochschulen,FALSE,0,4001
Aarau,28,Forschung,FALSE,0,4001
Aarau,29,Übriges Bildungswesen,FALSE,0.008596015886114333,4001
Aarau,3,"Kultur, Sport und Freizeit, Kirche",TRUE,0.15833580856098092,4001
Aarau,31,Kulturerbe,FALSE,0.03700115466934552,4001
Aarau,32,"Kultur, übrige",FALSE,0.03533748363629726,4001
Aarau,33,Medien,FALSE,2.7769309360629006e-4,4001
Aarau,34,Sport und Freizeit,FALSE,0.08571947716173187,4001
Aarau,35,Kirchen und religiöse Angelegenheiten,FALSE,0,4001
Aarau,38,"F&E in Kultur, Sport und Freizeit, Kirche",FALSE,0,4001
Aarau,4,Gesundheit,TRUE,0.07704278343596012,4001
Aarau,41,"Spitäler, Kranken- und Pflegeheime",FALSE,0.06043894589041097,4001
Aarau,42,Ambulante Krankenpflege,FALSE,0.013274049995430201,4001
Aarau,43,Gesundheitsprävention,FALSE,0.001325833206587313,4001
Aarau,48,F&E in Gesundheit,FALSE,0,4001
Aarau,49,Gesundheitswesen n.a.g.,FALSE,0.0020039543435316346,4001
Aarau,5,Soziale Sicherheit,TRUE,0.15453345824918902,4001
Aarau,51,Krankheit und Unfall,FALSE,0,4001
Aarau,52,Invalidität,FALSE,0.020851022908528524,4001
Aarau,53,Alter + Hinterlassene,FALSE,0.005962880552307837,4001
Aarau,54,Familie und Jugend,FALSE,0.04114533402607898,4001
Aarau,55,Arbeitslosigkeit,FALSE,0,4001
Aarau,56,Sozialer Wohnungsbau,FALSE,2.9859703958401543e-4,4001
Aarau,57,Sozialhilfe und Asylwesen,FALSE,0.08489948109553211,4001
Aarau,58,F&E in soziale Sicherheit,FALSE,0,4001
Aarau,59,Soziale Wohlfahrt n.a.g.,FALSE,0.001376142627157552,4001
Aarau,6,Verkehr und Nachrichtenübermittlung,TRUE,0.1664958994832911,4001
Aarau,61,Strassenverkehr,FALSE,0.11748144706500203,4001
Aarau,62,Öffentlicher Verkehr,FALSE,0.04901445241828908,4001
Aarau,63,"Verkehr, übrige",FALSE,0,4001
Aarau,64,Nachrichtenübermittlung,FALSE,0,4001
Aarau,68,F&E in Verkehr und Nachrichtenübermittlung,FALSE,0,4001
Aarau,7,Umweltschutz und Raumordnung,TRUE,0.02868226951429754,4001
Aarau,71,Wasserversorgung,FALSE,0.0010852205326677903,4001
Aarau,72,Abwasserbeseitigung,FALSE,0.0022948755830894778,4001
Aarau,73,Abfallwirtschaft,FALSE,7.07276753444324e-4,4001
Aarau,74,Verbauungen,FALSE,0.0049235098039661345,4001
Aarau,75,Arten- und Landschaftsschutz,FALSE,3.7167355225806273e-4,4001
Aarau,76,Bekämpfung von Umweltverschmutzung,FALSE,5.361697667730542e-4,4001
Aarau,77,Übriger Umweltschutz,FALSE,0.004917151930718842,4001
Aarau,78,F&E in Umweltschutz,FALSE,0,4001
Aarau,79,Raumordnung,FALSE,0.013846391591379853,4001
Aarau,8,Volkswirtschaft,TRUE,0.006528279576124895,4001
Aarau,81,Landwirtschaft,FALSE,3.740905437858495e-5,4001
Aarau,82,Forstwirtschaft,FALSE,4.44034288022719e-5,4001
Aarau,83,Jagd und Fischerei,FALSE,9.055172295561164e-6,4001
Aarau,84,Tourismus,FALSE,0.0027884106553895016,4001
Aarau,85,"Industrie, Gewerbe, Handel",FALSE,0.003649001265258975,4001
Aarau,86,Banken und Versicherungen,FALSE,0,4001
Aarau,87,Brennstoffe und Energie,FALSE,0,4001
Aarau,88,F&E in Volkswirtschaft,FALSE,0,4001
Aarau,89,Sonstige gewerbliche Betriebe,FALSE,0,4001
Adliswil,0,Allgemeine Verwaltung,TRUE,0.0771903520263013,131
Adliswil,01,Legislative und Exekutive,FALSE,0.01326241328521442,131
Adliswil,02,Allgemeine Dienste,FALSE,0.06392793874108688,131
Adliswil,03,Beziehungen zum Ausland,FALSE,0,131
Adliswil,08,F&E in allgemeine Verwaltung,FALSE,0,131
Adliswil,1,"Öffentliche Ordnung und Sicherheit, Verteidigung",TRUE,0.05086259399666294,131
Adliswil,11,Öffentliche Sicherheit,FALSE,0.010972186087064786,131
Adliswil,12,Rechtssprechung,FALSE,1.7849493334770478e-4,131
Adliswil,13,Strafvollzug,FALSE,0,131
Adliswil,14,Allgemeines Rechtswesen,FALSE,0.027620388108164775,131
Adliswil,15,Feuerwehr,FALSE,0.008212898248989658,131
Adliswil,16,Verteidigung,FALSE,0.003878626619096011,131
Adliswil,18,"F&E in Öffentliche Ordnung und Sicherheit, Verteidigung",FALSE,0,131
Adliswil,2,Bildung,TRUE,0.4657799464008533,131
Adliswil,21,Obligatorische Schule,FALSE,0.44330792984755024,131
Adliswil,22,Sonderschulen,FALSE,0.022472016553303033,131
Adliswil,23,Berufliche Grundbildung,FALSE,0,131
Adliswil,25,Allgemeinbildende Schulen,FALSE,0,131
Adliswil,26,Höhere Berufsbildung,FALSE,0,131
Adliswil,27,Hochschulen,FALSE,0,131
Adliswil,28,Forschung,FALSE,0,131
Adliswil,29,Übriges Bildungswesen,FALSE,0,131
Adliswil,3,"Kultur, Sport und Freizeit, Kirche",TRUE,0.04783700183078073,131
Adliswil,31,Kulturerbe,FALSE,0,131
Adliswil,32,"Kultur, übrige",FALSE,0.010756202959235388,131
Adliswil,33,Medien,FALSE,0,131
Adliswil,34,Sport und Freizeit,FALSE,0.03708079887154534,131
Adliswil,35,Kirchen und religiöse Angelegenheiten,FALSE,0,131
Adliswil,38,"F&E in Kultur, Sport und Freizeit, Kirche",FALSE,0,131
Adliswil,4,Gesundheit,TRUE,0.0829214937175204,131
Adliswil,41,"Spitäler, Kranken- und Pflegeheime",FALSE,0.05661594458743501,131
Adliswil,42,Ambulante Krankenpflege,FALSE,0.007799423261225881,131
Adliswil,43,Gesundheitsprävention,FALSE,0.016483134570125693,131
Adliswil,48,F&E in Gesundheit,FALSE,0,131
Adliswil,49,Gesundheitswesen n.a.g.,FALSE,0.0020229912987338103,131
Adliswil,5,Soziale Sicherheit,TRUE,0.1955694020021583,131
Adliswil,51,Krankheit und Unfall,FALSE,0.003901545219968125,131
Adliswil,52,Invalidität,FALSE,0.025253396354098474,131
Adliswil,53,Alter + Hinterlassene,FALSE,0.043341875984649926,131
Adliswil,54,Familie und Jugend,FALSE,0.01954169303046059,131
Adliswil,55,Arbeitslosigkeit,FALSE,0.003918577387615336,131
Adliswil,56,Sozialer Wohnungsbau,FALSE,3.734512085580813e-4,131
Adliswil,57,Sozialhilfe und Asylwesen,FALSE,0.09895820307136415,131
Adliswil,58,F&E in soziale Sicherheit,FALSE,0,131
Adliswil,59,Soziale Wohlfahrt n.a.g.,FALSE,2.8065974544362143e-4,131
Adliswil,6,Verkehr und Nachrichtenübermittlung,TRUE,0.05759266515675421,131
Adliswil,61,Strassenverkehr,FALSE,0.0401210872631194,131
Adliswil,62,Öffentlicher Verkehr,FALSE,0.017471577893634804,131
Adliswil,63,"Verkehr, übrige",FALSE,0,131
Adliswil,64,Nachrichtenübermittlung,FALSE,0,131
Adliswil,68,F&E in Verkehr und Nachrichtenübermittlung,FALSE,0,131
Adliswil,7,Umweltschutz und Raumordnung,TRUE,0.016391821480202084,131
Adliswil,71,Wasserversorgung,FALSE,0.00548386997722291,131
Adliswil,72,Abwasserbeseitigung,FALSE,0.0025352273465594644,131
Adliswil,73,Abfallwirtschaft,FALSE,1.7585218647387466e-5,131
Adliswil,74,Verbauungen,FALSE,5.693794659666937e-5,131
Adliswil,75,Arten- und Landschaftsschutz,FALSE,3.4236056959541196e-4,131
Adliswil,76,Bekämpfung von Umweltverschmutzung,FALSE,5.574526931310226e-6,131
Adliswil,77,Übriger Umweltschutz,FALSE,0.006379730063946914,131
Adliswil,78,F&E in Umweltschutz,FALSE,0,131
Adliswil,79,Raumordnung,FALSE,0.001570535830702017,131
Adliswil,8,Volkswirtschaft,TRUE,0.00585472338876674,131
Adliswil,81,Landwirtschaft,FALSE,0.0016598504666327047,131
Adliswil,82,Forstwirtschaft,FALSE,0.003732261199190219,131
Adliswil,83,Jagd und Fischerei,FALSE,4.822041041673766e-5,131
Adliswil,84,Tourismus,FALSE,0,131
Adliswil,85,"Industrie, Gewerbe, Handel",FALSE,0,131
Adliswil,86,Banken und Versicherungen,FALSE,0,131
Adliswil,87,Brennstoffe und Energie,FALSE,4.143913125270782e-4,131
Adliswil,88,F&E in Volkswirtschaft,FALSE,0,131
Adliswil,89,Sonstige gewerbliche Betriebe,FALSE,0,131
Aesch (BL),0,Allgemeine Verwaltung,TRUE,0.18344039937004714,2761
Aesch (BL),01,Legislative und Exekutive,FALSE,0.031192540641235944,2761
Aesch (BL),02,Allgemeine Dienste,FALSE,0.1522478587288112,2761
Aesch (BL),03,Beziehungen zum Ausland,FALSE,0,2761
Aesch (BL),08,F&E in allgemeine Verwaltung,FALSE,0,2761
Aesch (BL),1,"Öffentliche Ordnung und Sicherheit, Verteidigung",TRUE,0.02207772577740046,2761
Aesch (BL),11,Öffentliche Sicherheit,FALSE,0.006988554765137213,2761
Aesch (BL),12,Rechtssprechung,FALSE,0,2761
Aesch (BL),13,Strafvollzug,FALSE,0,2761
Aesch (BL),14,Allgemeines Rechtswesen,FALSE,0.009478388073831981,2761
Aesch (BL),15,Feuerwehr,FALSE,9.456291158249682e-4,2761
Aesch (BL),16,Verteidigung,FALSE,0.004665153822606298,2761
Aesch (BL),18,"F&E in Öffentliche Ordnung und Sicherheit, Verteidigung",FALSE,0,2761
Aesch (BL),2,Bildung,TRUE,0.35129106579531644,2761
Aesch (BL),21,Obligatorische Schule,FALSE,0.3498848987641743,2761
Aesch (BL),22,Sonderschulen,FALSE,0,2761
